dates,varname,Российская Федерация,Центральный федеральный округ,Белгородская область,Брянская область,Владимирская область,Воронежская область,Ивановская область,Калужская область,Костромская область,Курская область,Липецкая область,Московская область,Орловская область,Рязанская область,Смоленская область,Тамбовская область,Тверская область,Тульская область,Ярославская область,г. Москва,Северо-Западный федеральный округ,Республика Карелия,Республика Коми,Архангельская область,Ненецкий авт. округ,Архангельская область без авт. округа,Вологодская область,Калининградская область,Ленинградская область,Мурманская область,Новгородская область,Псковская область,г. Санкт-Петербург,Южный федеральный округ,Республика Адыгея,Республика Калмыкия,Краснодарский край,Астраханская область,Волгоградская область,Ростовская область,Северо-Кавказский федеральный округ,Республика Дагестан,Республика Ингушетия,Кабардино-Балкарская Республика,Карачаево-Черкесская Республика,Республика Северная Осетия - Алания,Чеченская Республика,Ставропольский край,Приволжский федеральный округ,Республика Башкортостан,Республика Марий Эл,Республика Мордовия,Республика Татарстан,Удмуртская Республика,Чувашская Республика,Пермский край,Кировская область,Нижегородская область,Оренбургская область,Пензенская область,Самарская область,Саратовская область,Ульяновская область,Уральский федеральный округ,Курганская область,Свердловская область,Тюменская область,Ханты-Мансийский авт. округ - Югра,Ямало-Ненецкий авт. округ,Тюменская область без авт. округов,Челябинская область,Сибирский федеральный округ,Республика Алтай,Республика Бурятия,Республика Тыва,Республика Хакасия,Алтайский край,Забайкальский край,Красноярский край,Иркутская область,Кемеровская область,Новосибирская область,Омская область,Томская область,Дальневосточный федеральный округ,Республика Саха (Якутия),Камчатский край,Приморский край,Хабаровский край,Амурская область,Магаданская область,Сахалинская область,Еврейская авт. область,Чукотский авт. округ,Крымский федеральный округ,Республика Крым,г. Севастополь
2009-11-01,EMPL_PARTTIME_NOPAY_NUM_TH,668.8,169.7,8.8,3.6,14.5,9.9,2.4,5.4,1.9,6.4,8.0,29.8,3.1,4.7,5.8,4.8,6.6,6.4,9.9,37.9,55.6,2.0,2.6,7.6,0.2,,5.6,2.7,7.1,2.2,2.8,2.6,20.3,66.6,0.6,0.1,19.0,2.4,15.3,17.3,,1.4,0.0,1.8,0.9,1.3,0.8,5.8,177.9,24.4,3.0,5.1,20.8,8.2,10.9,15.8,7.3,22.8,11.1,5.5,24.3,12.2,6.7,93.4,4.0,36.5,17.2,7.9,4.1,,35.8,85.8,0.1,3.6,0.3,2.0,7.3,5.9,14.2,9.3,14.0,13.8,12.6,2.7,19.7,3.0,0.7,6.0,4.5,3.2,0.2,1.6,0.3,0.3,,,
2009-12-01,EMPL_PARTTIME_NOPAY_NUM_TH,876.2,231.7,13.0,5.0,17.3,13.5,2.6,8.8,2.1,9.3,11.8,41.1,4.3,6.5,7.2,6.3,8.3,9.2,15.1,50.3,69.8,1.9,2.5,8.3,0.4,,7.0,4.4,7.9,2.4,3.5,5.3,26.7,83.6,0.6,0.1,23.0,3.0,20.3,24.0,,1.3,0.0,1.8,0.8,1.5,0.5,6.7,229.7,28.6,3.7,5.5,30.7,13.4,12.4,21.3,11.0,31.8,13.8,6.7,26.5,15.4,9.0,124.8,5.5,48.2,22.2,9.7,4.9,,48.9,113.9,0.2,3.8,0.3,2.7,10.7,6.1,17.8,10.8,23.4,17.4,16.9,3.6,22.7,4.0,0.7,7.5,4.4,3.5,0.2,1.6,0.5,0.3,,,
2010-01-01,EMPL_PARTTIME_NOPAY_NUM_TH,574.8,149.2,7.8,2.3,10.1,10.8,2.3,4.1,2.5,6.5,7.7,29.6,2.8,4.4,4.1,4.0,5.0,6.3,8.2,30.7,49.3,1.7,1.4,6.6,0.2,,4.8,2.5,5.6,2.0,1.9,4.9,17.9,45.2,0.7,0.1,16.6,2.4,9.5,15.9,8.8,1.0,0.0,0.7,0.5,1.2,0.5,4.9,142.6,20.0,2.5,3.5,17.7,6.7,7.2,13.6,4.9,16.6,9.7,6.3,18.4,10.0,5.8,88.0,3.4,32.4,16.2,6.5,3.4,,36.0,76.7,0.1,2.2,0.2,1.8,7.0,4.1,12.2,8.4,14.4,14.1,10.1,2.0,14.8,2.0,0.4,4.9,3.7,2.1,0.1,1.2,0.2,0.2,,,
2010-02-01,EMPL_PARTTIME_NOPAY_NUM_TH,591.4,150.0,7.7,3.3,8.2,9.6,1.9,4.8,2.2,6.6,6.9,27.6,3.4,4.7,5.5,3.5,5.9,6.5,9.1,32.6,47.1,1.4,1.8,5.7,0.2,,4.7,2.6,5.4,1.7,2.0,2.1,19.5,45.2,0.5,0.2,16.2,2.1,10.4,15.7,10.1,2.0,0.0,0.9,0.4,1.8,0.6,4.4,153.0,20.7,2.8,3.7,20.4,7.6,6.9,13.9,6.6,17.1,9.6,5.3,22.0,10.3,6.2,80.5,5.1,32.7,13.6,5.8,2.8,,29.1,86.9,0.1,2.4,0.2,1.7,7.9,11.0,14.2,9.8,13.4,12.3,11.8,2.0,18.6,1.7,0.4,5.7,3.6,5.2,0.1,1.2,0.3,0.2,,,
2010-03-01,EMPL_PARTTIME_NOPAY_NUM_TH,611.1,154.8,7.3,2.6,8.8,10.1,2.4,5.4,2.0,6.9,7.0,28.8,2.9,5.2,5.5,3.3,6.4,6.8,9.8,33.7,50.3,1.4,1.8,6.2,0.2,,5.4,3.5,6.1,2.0,2.2,2.0,19.8,45.9,0.8,0.2,16.3,2.1,10.9,15.8,10.6,1.7,0.0,0.9,0.8,1.8,0.7,4.8,161.9,21.3,2.9,4.6,21.4,7.9,7.2,14.2,6.8,18.2,8.9,5.9,23.3,11.6,7.6,82.7,5.1,33.7,13.5,5.9,2.9,,30.5,84.3,0.2,2.9,0.3,1.3,8.2,8.6,14.6,9.4,13.8,11.7,11.3,2.1,20.5,2.2,0.4,6.2,4.6,5.2,0.2,1.1,0.3,0.3,,,
2010-04-01,EMPL_PARTTIME_NOPAY_NUM_TH,633.5,162.2,8.8,3.5,9.4,9.8,2.3,5.4,2.0,7.1,7.9,29.6,2.9,5.1,5.7,3.5,5.9,6.8,9.5,36.8,53.3,1.7,2.2,6.4,0.2,,5.3,3.4,6.3,1.9,2.2,2.4,21.4,47.8,0.7,0.1,16.6,2.3,11.6,16.5,9.8,1.4,0.0,0.9,0.8,1.4,0.7,4.6,167.3,21.6,3.0,5.2,22.3,7.4,7.6,14.8,7.1,18.5,11.1,5.7,24.5,10.9,7.6,87.9,5.5,34.5,14.8,6.3,2.9,,33.0,82.9,0.1,3.7,0.3,1.6,8.4,4.9,13.9,9.0,14.5,11.1,13.4,2.0,22.3,2.0,0.5,7.1,7.4,3.1,0.2,1.3,0.5,0.2,,,
2010-05-01,EMPL_PARTTIME_NOPAY_NUM_TH,631.0,167.0,7.8,2.8,8.9,9.4,2.9,5.2,1.9,6.9,7.2,30.5,3.0,5.4,5.0,2.9,6.7,6.0,9.6,44.9,60.1,2.0,2.1,7.6,0.3,,5.4,3.4,6.5,1.9,2.9,4.0,24.3,43.9,0.5,0.1,14.5,2.3,11.4,15.1,9.9,2.1,0.0,1.1,0.9,1.2,0.7,3.9,167.3,22.5,3.2,3.7,21.9,7.5,7.8,15.1,7.4,20.0,8.9,5.5,23.1,12.9,7.8,85.3,4.7,32.8,17.2,8.5,3.4,,30.7,76.7,0.1,4.0,0.3,1.3,7.6,3.8,12.9,8.9,13.1,10.3,12.2,2.3,20.7,2.2,0.4,6.4,6.7,2.4,0.2,1.5,0.6,0.3,,,
2010-06-01,EMPL_PARTTIME_NOPAY_NUM_TH,613.0,156.6,7.6,2.5,8.2,8.7,2.7,5.1,2.1,6.2,6.2,28.1,2.7,4.6,5.0,2.8,6.8,6.0,9.9,41.5,54.9,1.6,2.5,6.7,0.2,,5.5,3.4,6.3,2.1,2.5,2.2,22.2,42.3,0.6,0.2,13.9,2.4,10.3,14.9,10.0,1.8,0.0,1.0,0.4,1.4,0.7,4.7,169.3,22.0,3.3,3.7,20.6,7.6,7.4,15.9,7.2,21.5,9.7,5.4,26.2,11.2,7.6,84.4,5.2,31.1,15.5,8.0,3.4,,32.6,75.4,0.1,3.4,0.2,1.3,7.7,3.7,14.6,8.0,13.1,10.4,10.5,2.4,20.1,2.4,0.5,6.5,5.7,2.8,0.2,1.3,0.4,0.3,,,
2010-07-01,EMPL_PARTTIME_NOPAY_NUM_TH,651.6,163.1,7.7,3.0,9.4,9.0,3.1,5.8,2.2,6.2,6.7,27.5,2.0,4.6,5.3,3.5,7.1,6.1,10.4,43.3,60.4,1.9,3.1,7.4,0.2,,5.9,3.5,6.4,2.5,2.6,2.3,24.8,46.4,0.6,0.2,14.8,2.6,12.6,15.6,9.0,1.7,0.0,0.9,0.4,1.1,0.6,4.2,177.9,23.9,3.4,4.3,20.7,7.6,8.3,16.6,7.6,22.1,10.6,6.0,27.3,11.4,8.1,96.3,4.9,38.8,17.4,8.6,4.5,,35.2,78.4,0.1,3.1,0.3,1.4,8.6,3.2,15.4,8.9,13.7,10.4,10.5,2.8,20.1,2.7,0.4,6.6,6.0,2.1,0.2,1.3,0.4,0.3,,,
2010-08-01,EMPL_PARTTIME_NOPAY_NUM_TH,667.3,165.3,7.6,3.3,8.7,9.2,2.9,5.7,2.3,6.4,6.0,29.5,2.4,4.9,5.7,3.8,6.2,5.7,10.3,44.6,63.0,1.9,3.4,7.8,0.2,,5.8,3.7,6.6,2.8,2.6,2.6,25.8,49.4,0.4,0.1,15.0,2.5,12.6,18.8,9.0,1.4,0.0,0.9,0.4,1.3,0.6,4.3,180.6,23.8,3.8,4.1,22.5,8.1,7.2,17.0,7.2,21.4,11.5,6.2,27.5,11.8,8.5,96.5,4.6,38.6,18.5,9.4,5.0,,34.8,79.9,0.1,2.8,0.3,1.3,8.8,2.6,15.8,8.9,14.7,11.2,10.7,2.7,23.6,4.0,0.5,7.7,6.3,2.1,0.4,1.8,0.5,0.3,,,
